"User ID","Anonymized User ID","Course Specific Anonymized User ID"
"132055","2ceeb5a5db73025b378d5bf295972962","3ca7decf01c461c220e84cb2aef3626e"
"133512","c0c9f9f131b8272bae4cd587c466ba3b","031ce98cd3cacc17eec6b27e44148e19"
"133831","001a3b86b76472d074d01ce27c17b403","b6ea326ae9067f59b7edd4dce9cc80a1"
"134445","495796aca88f731806859881cb1d7391","4079e897fc9e7d962ae7b574c7c30445"
"135865","0529f28f060902c7c5b136380cbf00a9","c7a8e101ecf8d63e050f7c234140f7e4"
"135981","bf9a313d03b689d2c7cf76896fced023","732edc2445878ac6ab49c5b9e8bdc9e7"
"137757","f00c60fe3427e2a19690fd171176d23c","5513612e8717fb3fde80795c44600c01"
"139753","048084c8565e4b6d14712c341468ac04","18ab20b2e3b9d4be6062bf93750e601b"
"139764","e0c03bc10f75b7ff2830a4017eff3e64","49f69fe6f58005cd86b690a9af9e3029"
"140494","95738003f907eda6c6550dee2edb4090","45fb2592e061689c6372da09c02193ef"
"140530","4173122e665fb1ff4be1fd599e7ef2bf","4262f87dff1016f2878d01afc23f3861"
"143173","88ddf6f8d50473e68590675e595962cb","066e425214268dcac38f3b609ac18758"
"143466","f1a3a7ed49d96907897c25ec69fef2f9","3b8343e3bda580165c1b90ea722308cd"
"144323","b0f10e35eae7a74ea99a2cedf1d667c9","03d96dd866b0fbc89e89e8a319712e98"
"144450","36e4dca67157585c8db8a85cd0f8691a","ebd311dcdd956e178e34c7a2681f9690"
"144530","d59c0f9721efbd90b27b9aa556dee6df","9fa521d49b6a2443edca531845102bc0"
"144534","a5120c25da32a10653b341a84f2c4ac8","857c2b58d0ec17652a2999e05db13d1d"
"144602","e6a0d4b17a4dba9518f59f3c753e7bb4","5cbf6a4ed32b82ac263557d4213df1de"
"144825","f23f062062255fdcedcc93a027d0ada5","d514059f993c1a6a823ee62df7864d5a"
"144970","b85031a08164fad0f0df20f047e67b0a","ab4de0cf192185416636a0c02b411696"
"145424","15860f21588bef54392ac81e4ccd4f5d","5037d09a1cc7155708bf1b8bc92b6603"
"146942","e040b2b8c91eb72f08f50526841375d5","0654ceb309b8f16686a3c12e97a78a8a"
"147138","0c5daa141aa6860e19d856f571c13ca9","c149b1a5bfb40325a1a04d611bd95320"
"147391","6a01fc7bc5198bb1ad71b9fc338f471b","f5bf9879f63e5b1f196675c0e187dcdd"
"148366","4de923194ccea3b334f077d91b637d0b","ae540f46876a3eb6f42ed491df7a1c1f"
"151120","8b4da85569926bef2b70dab7e308af41","090ff8d81eadeba999c18bc2b72c37af"
"151492","8d3a6bf74c1f8612f79a3602b050c5ec","cec33dc807b2236937e888a077cf9af6"
"152175","f21a85e5fc76b5dd8958277b4bd5f9b1","9bca62465543e5b82d56d0dc249f0e5c"
"152384","453c939c74635b06b2c5243c9a092db7","a6aea53e84fe41a5e43dbde2f7a93868"
"152480","def6eec56c75255b9563289620d7f937","9d27b206179a4383b360ed0088fc18e2"
"152750","c809cd4fb2a03f7f0f90978ba6416049","c26be49a0b59a8959d702807a70d10c8"
"153427","24890892217f71b0240d929c09f19904","aea31c6c29c0b5b072eb19b68259fcae"
"154046","70b4e99056b9373d4b0b13cc11f4620e","8d26093918098f156ca2013ca4a7af05"
"154388","982ebabdfa6369ec00de3a5abcd23083","3e0bd41f89c74e4fded4010cedd6e06a"
"156686","0fa7797c9f92536a382e7ec0448d22ed","1d910199eb4280705d2675a7c196fdbd"
"157910","1d5caced7ebb375db176ffa4c19dba10","f3df3efe6a904817d509b01168709b74"
"158875","9f76efef313d5e9066a1fd08101d880e","ad9bf74d2ab69d64080e086c21251192"
"160002","a39d6f0fb758e0701f5b8dd4a9a6e817","fad508ba40a65df2581491dbfd0274a4"
"160509","c9ace7af49bd186feeb533abbd5c5f3b","eb02ea63d2df5c28965f2e593db7c71a"
"162251","842876fc0222a946a5e57b6d4fe7986d","bd3b9fbfff31d4134cd8e72feaedae95"
"162560","f7d61162f7ad6c4aa060a235d4a98da1","dde247939b3871020578cdc7656159d1"
"165589","b350912368e64163dc8055cad7733bad","ed52c5b8da49259319b0c8cd978af569"
"165617","7b4716a3fcdcb36f4cf4c970bb25dc5a","36dc793a164869f97faedf83fb4089ac"
"167072","32bc01590f662fffe75aa269cee95486","9c2e937b1981266d195f153da9812efb"
"167997","ad482da14cc60c0f42f232385a077827","86f22f9dd1d1dc2b332bb2497f0f0f07"
"168700","7f54367269bc758a5ce50313c25e3b05","5f14e93d7c4ec0e12f2958bf3f2f1f25"
"170011","78e4d7cd139a655d3e73b0df1cef4af2","37cf2511c8dcd01ae963670788d9d385"
"170043","3dc39297f633bb3cd075630aa46d7c19","a509ea8f7b79941f49d9d63499dbfaf1"
"170452","31eb5156519e5b21f28fc363349ab532","6176841b6a185e867b0330a08a29ac1b"
"171093","a5b42261427d3478ba75be147ca4a14d","f4c411c5b77f67fa0a4aadbbf214b884"
"173302","37f7bfb40f684aa6d259790084f93667","e0721b83f35d53d04b0e6619e4c88ece"
"173310","abd9556f062c851915c1ac4badb29e42","80ce4a6082bc760aa20e8895db572c63"
"177072","e31e441b6c385f38b386043432fbd83f","27159662cd674579ddef81b55b04a730"
"177315","d4f68284ff0ebf608501fb63acc167c2","04908948b8296a82c89c4577cf5194ea"
"178899","766cb37b95879760758bd1f605ec3b4d","fe9c3f3c11daf9198cf9f87a321cf3c2"
"181237","1056e750f149251cf140cfc78643ace2","7214d882a5fb748b03744e4a927233b5"
"181699","a8d2f5d2312e9c4ceb43f9db39f11bae","ae6d6fe53aa80f18fc99c03f36ad9bc9"
"182272","512d82853833c26dba07cf2d1bfa0bea","0478e851446b94c5790902bda5dfedb1"
"182375","dce6ad895ce71187aa2a4d94eb121daa","d6446338a4b998f553dee2302a20985d"
"183408","2496e5d32047aafd855eeb51560e9841","5bfe6da53175879670e2a4cbfc20e13a"
"184074","6d36b9661ac664c53753883ccae4693f","328ec4c15b0170b70496fc9d849930a9"
"184175","0c7c786ea66683c0af37b7be2e8984d4","c033fbfa0ad418f6f5217c692adfeccf"
"184321","3025b3547484f234d7dcd99cff5d68e9","d91d0d5f93698d7dc79e7c2f532521c6"
"184323","4e5078b31ebba0cce26b715639b3e4f0","751219990a253dea18b05416e9f1b4b0"
"184359","d1e8c0787fea9e8da8358c8f4b43e50d","c59bb43eeb4a35677ecd1bb24cbe5a2f"
"184533","5cf6eb8a677e2096870a5790cb62089a","088414530c9d9b59dcfe3fa3428b6997"
"184572","0ec11d2cc24679060966ac2d3dbcdce0","0bef08c6f15ece940773b0c55526540b"
"184616","fd9b213f9675333305c9e773c262d70c","6c2f5eae14ad78482cfa1c7cb55dfa7f"
"184660","b97e309285392b9d65341bfef70b0dd7","d700c38c0c0aa65a43313aa7aaa860f3"
"184712","d065b8eb17c882dd48f8c0287b03b7f9","a4b136a3df3da1efaefa5a9630e8bb22"
"184881","87c465e39054841cf14663e29ba6aac4","78b5f9b812f1f11c12750ef2943368d4"
"184892","deea43ad2fe5b66e9799de1020d14d44","041c4bfb8a553a6b7d79bd77ee88eb51"
"184983","b1c2fe067cfb77a8170ad34096033b69","81c318b0aa156cb3b2e569d6c68bc0e3"
"185006","7e4985537a1b3fcd804162c8f8ce7e42","8ed5b50fab4a700e73f4614cf2346890"
"185034","ca2224b83006bcd7109eb052e0639111","7439f2fb1aec4fd6aead71ac06b64564"
"185073","1cee7d8d73cc4ca19a469a5b5a60a78e","8edee26185cb4b298f0b3b8eeeb59452"
"185278","ec7163bc99e6eb8c91021b3358630f55","ab066bfb6ed3153f046d1ee5f7757b42"
"185299","186062ebf2da042b6af27c82bad4ec6c","4a40693d58b10a95e3799b95d6a96880"
"185517","5a91a1003aed2b793744c7a54f1f21b8","4ff2cc1a8f2632b372074458b622a042"
"185856","2a18ec12c3f30e424b7d0b7819cecee9","9299927df622dfa211d774a95378003c"
"185857","d32df2360b511438ee5751fb4bb55a71","28d5e4505e7f68ab7dfc9d9e8a188372"
"185994","c9583d2c64a23a4685b0bc16529ca8b9","4471bb2035c899f5472ac9e8c56fdb8f"
"186060","259cd527e3356eaf736a7b3613dda2ad","84df780e05cedf080cad95aa1636af5c"
"186081","5cbc51828441ba64c2878d532b209dee","dd90143533ff08aee35c8f2a9ed5b5b1"
"186094","813e4a23eb1ee85e3e96799a3a1591db","8f056a399cbdd67aeadbe45731c2769f"
"186276","e5495f5b8645c1491eced111059c2451","0e255ac1df9a1c886ee39e22dd2decbf"
"186337","d6636213b24d213bf09b7ab36198f4f3","71515383f4bd73f4aa0bc6e9182be4f9"
"186372","0c1bf586b725131c7e46588e9625abb9","0ac66850ea39d6fbb4fc82a674b545a0"
"186552","006a701b284050bf32f8641a3f5333f7","9d5f59e7007d6d5bbe2a5ef8abb706b7"
"186650","e3c1b86a09b5fce299f023b22947883f","bda88b08e72c10a1dfb30cae9530418f"
"186744","9063ea0315cc2b61a67bba72721fa4d1","7424f285fd3f44f31c3bead3467c12b4"
"186750","1177c3d3a0e65d040d0421c81099a74e","90ad273a491727e564c9aa074fca22d0"
"186769","3b3c992fe370145cc4cf32971bf42777","a97c88b45cea960784c195ee4b084d38"
"186779","fb232e14395e4d598f6d164bf47ef27d","7966f57ca73e458086d8fde8ef244ad9"
"186892","c2e5d06213d74d5ae9633e0416f7e5cd","7d903170c44ced6e4a881f2a36f74c92"
"186995","aef290e5058560ca0ea0d3deee8ec1db","6547194f479d52210969d1d442968490"
"187044","9145d5deeb32847b4991085de9c1c335","f0c8e28e89cd6f1e67b9aa36e1432a15"
"187051","d15ab074c1b7cb5452b73bd9b5bea3d6","88414ed311ba8ebde0701e8be43499c4"
"187059","251c0b3b0164bc9f51d584f19b3873f9","8d50c1e20d932f580cad696aa34b7135"
"187062","4cec1b89934dbe9f411dfcd3c0b0d16c","93395f00ba3c4bc9ce67d7a8762e2674"
"187080","6d8794a73829321077e02142bf42c17d","11ecef7232528de24c30e0ec0c11b79c"
"187090","5b97be084884e6355664269b6a89b706","bde0572801776c4182133b779222bccb"
"187096","abcd86111ba3c7250ab2e8f6dc2f0964","330c3274177838c5fd3dee0ddecd5816"
"187102","dc5dbc16e89d808354ca2ef0f7c84268","63aa8e919aff7e58fb558bbdc1d4ad41"
"187103","c4051ae486983005780667653154d40c","8e2c8169b2e7f971877c72ffa42b3d19"
"187106","446f66acd82d1e4dffb7471e0aeac2fa","297a4a17e282f3f223fa29ef69fb6913"
"187109","5f117566d523e52c2ae3d1cdadffbbd7","66a54e85121df165de78e76190ef8dea"
"187112","28185034b91ba88902c95c35fb32c229","fa8966255aea98fef32f87d0f89f1bb5"
"187118","f89083435adc51abd23dfba0685b3274","c0f270576e471454a92cd344c40f9c08"
"187119","5cd75a7df46062b8c7310052152e67fe","85009f63003b0008b9c5a80a1cb8fc6f"
"187125","f7fed1dd07b0b676cb9ad73fcad8c398","666d5481d53a8cdd3c6627e6d67e23e9"
"187130","d26609f585f8402cad1230136e7f82ae","471a35a30da101af21cc208c07783683"
"187132","7cf0edf0296a3e1ba0fb27bd9e416f21","556a95cdd0511fd2c05d22a8278d83af"
"187134","c83dbcb5261fef0103100f1e0796ef58","27c84342f24cde41c99b38e56b0c4ce0"
"187136","58336a85e8b466c94a540caf40fe85b7","bef12034d2e3306241122953f4c8001e"
"187137","30c041788d854d680d045c7dc6238d36","a0a8fa70c5e14058d63e050169bc4507"
"187142","8324ac4d1acc7ad310e54c01541fd0c9","54efbb94f4e5b7fc330c836ff1012a8c"
"187146","ff18c587c3f680bcc1c6f72b0b637a52","a24d1e28a5690f3ff414d64788193f9d"
"187150","b3b6a6dc5bcf456ffc68eb367c070748","ea02a8600144bfae8aa87bd4711b3c50"
"187152","56995dcbcfe0f8de3c46fd7c6a1785c5","5291327e7fa894adc50fefb1f49976af"
"187154","04c048e355f7a18c77b1022d7c4e4974","b822c3986c13d4efef6e23116be1d9fa"
"187159","5b23e76750758c8bc07d4a673a7094b3","36655360d8bd5beea17fdcaa4c8c65f5"
"187161","3af8dd4edf0cbab26b7b9bbea582972c","54ea741e43588b1c57de9242c943891e"
"187163","b0e9cf264a1eeec3dc6b50a02541dc9b","b3f11d8760c09db22e1fd1c2b174221f"
"187164","549cbce4e840c8cc3f5f122888888471","388d6e7fb8dc2ec2be7a21205c1c7b36"
"187165","c98e9730c6fd8f86b2debd3759a21d2b","3f09294c9b250e7bae35628af66813f4"
"187169","f064ae446394485d278e188d594361ce","de9d2896503c91799253cb1aaedeceba"
"187176","76a1fcf1efafc299b99c3631ea56feb4","d966f67537dc7884edb3ff717cd24232"
"187177","a3bb615dd6764b56788354040abbeb60","0236c3ed2ca2979e1784711a3a817e52"
"187179","f9d2e93219b8e230a9c69dd2cc23f779","2d8d691a4400a9d22989c435a7cc051a"
"187181","39def1a58c7e8a2089384033e457521a","3648a02081aa440f36b10a4c02c34526"
"187192","940132384621411dfdaa07b0dbc84f18","c08022591bf8b6013e221a2ec11b5a16"
"187194","c2dc78f2dcd5db59f4b0854d3e4279b3","12837f6c70435cf09936ebc0c19a7dcd"
"187198","46cf943edb4b9c404291b7b91bdfd722","e8ba4e0f91acccc01809168be13b1dcc"
"187202","608537ad3fab7440d1a59299de17ebb2","c016c29aedc556b4ffd07063449f217c"
"187211","9ec5b4e3632f4af12077bcd3302c7d3f","78696de06271fe205381ee62870f254a"
"187215","efa9e58bf3329862563d40d0c1f75b46","c434c9f8616a6b70969e1ba8d558d93f"
"187219","e4d04b2b7d4a2ffd666c93195a5e5dc1","04add7b74312cdd1b1b63964daa74c02"
"187227","ed702141422e219304d4c21e340abf31","5bdeeb6cd3c6ba6e8abc43c55ded86ce"
"187239","f5619aa649b19326705b526b146005db","b23a189254e66ce3944e3a55d8274899"
"187240","441d7862888e0926d76644c4aa89a54e","3270aa4f5db6f415da0d4485890ce63a"
"187242","8289217c29b4addc3ab959449ec6cbb7","c69c7e5638f538532bc6026bb916228c"
"187245","b2e7df421cf30772ec02a959ff9d656d","8932b5ececa23cc7160c6c9cf443e1cf"
"187247","96514bb94e5dfa19b3113609479bf413","34f5caee8b0a75f6e6a1ca5a2c87b61c"
"187248","913e6774be7edcb43f3fb72b6b865322","0cfa395453f859bba992f9cc03ab1450"
"187249","b1809eb69736b5219e8f82f6ef255ccb","fdba1370f6157a39f6e2bbb4f05a876d"
"187252","c8edb5cbe6e8ec46fdfd1911e71cad45","ecd429c3f96be5966d2ce9087db3f8f9"
"187253","c5c0277dd02d17459dc34f903ddd73e0","06c85ae11faad9f03e06e48f67ecec87"
"187255","ef7dc5fe3eb1fd36c07c634a6dbbe877","f996df07b0d7ea0c003beb2754a59141"
"187257","da89b1c19c98947fb80ae9558c725ec6","4696abc6ccd0d5699d59a3c806ba30bd"
"187258","959746255a95858a9a87f9bc5318cc0e","321dec842b1ad9ca8312b57737dd3dc7"
"187263","efe47f8390a6ce57e72ef0a29be740a0","2e207900d8cfd12078d59fd9be68ba3e"
"187268","acbf670e421e39a6b143e19ae121bcab","37ecd06a147b9218fa4eb4f9dac0aacb"
"187279","7df589c5d26b6120010a4f563d60966a","c891616ba1131cf74133d5a07c049617"
"187285","c5846ac9b6477f6a1e7a5d30770f9f42","62420d09c208906c5ab0a41da68bf360"
"187286","8cb8f9daff1f986911aa7237837d8cc0","d7425d454ff97adae82ad38180636e3d"
"187288","0fe44530c2fb5e252fd32863800f48a7","e04136a476b3c5a9aa47b09fc50a1be4"
"187296","8e2dce8ad048e2e868b929b96658081e","f5571d42cc8ec6ef05b938856061dfc8"
"187300","4187654fb36b7320a6cdcaaa88099a34","671d3f357df4580792c053225b23e292"
"187309","8ca467be72cde59340524a66710b3403","9f7f67f3195dff74be9e7544b3f0ea78"
"187310","f4f46693f1e3c98e84e760b0cb4b557e","b2713db4d164b277b130ebe1263a7d20"
"187311","22509982e1d2054af0eee8c3a8c0f45f","abcbd2793dfd75abfb1546cadb6fe27a"
"187322","f68c55b509620447cfc6cf43916c2c61","dbaaca24b64de1b9a0c88e0312fb983f"
"187326","d22c60379e9d690b082e040df3575a71","13924aea756f00a3674d7152a3e9ea9e"
"187329","27c841c6453f4da53575f3153582219a","91e320172d648efd9878c663fb528449"
"187335","d53b0f49d6a5375d91276e1c02545d6c","06e15c028415d59dcf8f3220749c4846"
"187336","1f5994730ef93aacb4eb1caa82d8d3bd","e14f70fe4306a9792c01b7cba2e60330"
"187338","7f58cb99d567027718a810ef60c2d85e","82f15c7b7bb9bafc6e5087bb61f59882"
"187342","16c4e8b1a7edd99351f733c4b9867bd1","84f2698a3f11dbae1844907e7c3aaa0d"
"187343","ef0e52cec19015f3e24fdc422536ea27","6a75eb0a01a5647229acbbe98d321583"
"187355","21e81655a0d9c9cfa933dfdf0837b9f5","4f462b8c41a304d701971fecb0431422"
"187356","bac51a02c409c1462b6fad1b66097b02","165292d4997eafe0c8c016a43349cc7a"
"187364","995457d866ba2eb347bd6a2f084a774d","8720ca6f6ddbbf29f94b9fd6616629b0"
"187369","ca552ebf6da525cef0020a949891a41c","5cb05d88c7c4f4c08bef1424b0915686"
"187376","dcd8c5bfdead08595b8dabcd9cd914b3","6dca340a199b8d61ac4dbf63daa1f3c4"
"187381","40fa5a47b8fcc3919aa89c402d6224e6","6bf48766be5ae9520ed44fe139472b3e"
"187388","d93c1c058fc194af2eb9dab0495d3479","1a40376e2d598b2122c0fd175c9455a7"
"187395","ba1f7ef9fe3cdf5cc06f3c172d1a80be","728e14a4d439b0d0028b37bea4250474"
"187398","cbc5bfef0b9426fc94fc3c455ca7ec1b","f4c4f82459c4ed9ec7415b6371714e41"
"187399","4a8c855752529ea277869d82bdb8984b","026e53ebe06342f9decb736156107476"
"187400","d061513f6a8051b495502d3eac971751","c7cb08ddf98445dacde2dee4919a05d0"
"187403","dfc8e6c3369e3f140b5c93fecf9697ca","01719924f65c8e1cc105abd75138b3c2"
"187407","bf6ea48ed823f430e2ec6573185742b9","659fa28f33736306089d6cde5e9ee53c"
"187409","12c87b3ba0961ddfe49fd665bbda8653","0c4929737eef4d0ab075bc49e5e90a32"
"187411","e2560e7a1e15c1235e480b590c2f60e8","2e2e6767021367e9a4edb112ec428dba"
"187412","6de685e8a9384ed2fd10f1c210ac8999","c13bd36dfd68718e3de134e1c217b064"
